Orientation of counted reads relative to the strand location of the annotation	Sequence name	Source	Feature	Start	End	Score	Strand	Frame	Attributes	mut_R1	mut_R2	wt_R1	wt_R2
sense	NC_003901.1	Protein Homology	CDS	537162	537572	.	-	0	ID=cds-WP_048042970.1;Parent=gene-MM_RS02280;Dbxref=GenBank:WP_048042970.1,GeneID:1478765;Name=WP_048042970.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032376.1;locus_tag=MM_RS02280;product=DUF1699 family protein;protein_id=WP_048042970.1;transl_table=11	634.3686677493607	751.1807874964816	574.9868764254053	529.1878462854222
sense	NC_003901.1	Protein Homology	CDS	537677	538978	.	-	0	ID=cds-WP_011032377.1;Parent=gene-MM_RS02285;Dbxref=GenBank:WP_011032377.1,GeneID:1478766;Name=WP_011032377.1;Ontology_term=GO:0000105,GO:0004399,GO:0046872,GO:0051287;gbkey=CDS;gene=hisD;go_function=histidinol dehydrogenase activity|0004399||IEA,metal ion binding|0046872||IEA,NAD binding|0051287||IEA;go_process=L-histidine biosynthetic process|0000105||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032377.1;locus_tag=MM_RS02285;product=histidinol dehydrogenase;protein_id=WP_011032377.1;transl_table=11	24.125143479567754	25.15700175487821	17.918619374036844	23.163507451004428
sense	NC_003901.1	Protein Homology	CDS	539592	541784	.	-	0	ID=cds-WP_011032378.1;Parent=gene-MM_RS02290;Dbxref=GenBank:WP_011032378.1,GeneID:1478767;Name=WP_011032378.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032378.1;locus_tag=MM_RS02290;product=ATP-dependent DNA helicase;protein_id=WP_011032378.1;transl_table=11	38.89474587544609	50.532526201474234	20.525881589546092	29.913854091019246
sense	NC_003901.1	Protein Homology	CDS	541958	543724	.	-	0	ID=cds-WP_011032379.1;Parent=gene-MM_RS02295;Dbxref=GenBank:WP_011032379.1,GeneID:1478768;Name=WP_011032379.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032379.1;locus_tag=MM_RS02295;product=ribosome biogenesis/translation initiation ATPase RLI;protein_id=WP_011032379.1;transl_table=11	110.6978661621402	134.74949688894213	89.31571886129821	103.7774966936664
sense	NC_003901.1	Protein Homology	CDS	544069	544482	.	-	0	ID=cds-WP_048038149.1;Parent=gene-MM_RS02300;Dbxref=GenBank:WP_048038149.1,GeneID:1478769;Name=WP_048038149.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015411095.1;locus_tag=MM_RS02300;product=hypothetical protein;protein_id=WP_048038149.1;transl_table=11	172.04738472048552	222.3427097366285	161.10259475061156	248.85149293284732
sense	NC_003901.1	Protein Homology	CDS	544639	545658	.	-	0	ID=cds-WP_011032381.1;Parent=gene-MM_RS02305;Dbxref=GenBank:WP_011032381.1,GeneID:1478770;Name=WP_011032381.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015411096.1;locus_tag=MM_RS02305;product=MBL fold metallo-hydrolase;protein_id=WP_011032381.1;transl_table=11	61.329832435655426	76.10660164455537	48.1669849374196	61.50910769889948
sense	NC_003901.1	Protein Homology	CDS	546056	547786	.	+	0	ID=cds-WP_011032382.1;Parent=gene-MM_RS02310;Dbxref=GenBank:WP_011032382.1,GeneID:1478771;Name=WP_011032382.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032382.1;locus_tag=MM_RS02310;product=type I restriction-modification system subunit M;protein_id=WP_011032382.1;transl_table=11	28.164825644264678	32.172257947852884	26.797003906781658	36.62605628554372
sense	NC_003901.1	Protein Homology	CDS	547779	549098	.	+	0	ID=cds-WP_011032383.1;Parent=gene-MM_RS02315;Dbxref=GenBank:WP_011032383.1,GeneID:1478772;Name=WP_011032383.1;Ontology_term=GO:0006304,GO:0003677;gbkey=CDS;go_function=DNA binding|0003677||IEA;go_process=DNA modification|0006304||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032383.1;locus_tag=MM_RS02315;product=restriction endonuclease subunit S;protein_id=WP_011032383.1;transl_table=11	28.600084732756038	27.8745328187621	17.67427456439089	23.014412545712627
sense	NC_003901.1	Protein Homology	CDS	549109	552267	.	+	0	ID=cds-WP_011032384.1;Parent=gene-MM_RS02320;Dbxref=GenBank:WP_011032384.1,GeneID:1478773;Name=WP_011032384.1;Ontology_term=GO:0003677,GO:0004386,GO:0005524,GO:0009035,GO:0016887;gbkey=CDS;go_function=DNA binding|0003677||IEA,helicase activity|0004386||IEA,ATP binding|0005524||IEA,type I site-specific deoxyribonuclease activity|0009035||IEA,ATP hydrolysis activity|0016887||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032384.1;locus_tag=MM_RS02320;product=type I restriction endonuclease subunit R;protein_id=WP_011032384.1;transl_table=11	7.772592472109847	7.345438760648589	6.125423127058883	7.003436164247164
sense	NC_003901.1	Protein Homology	CDS	552346	552924	.	+	0	ID=cds-WP_011032385.1;Parent=gene-MM_RS02325;Dbxref=GenBank:WP_011032385.1,GeneID:1478774;Name=WP_011032385.1;Ontology_term=GO:0006355,GO:0003677,GO:0003700;gbkey=CDS;go_function=DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA;go_process=regulation of DNA-templated transcription|0006355||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032385.1;locus_tag=MM_RS02325;product=TetR/AcrR family transcriptional regulator;protein_id=WP_011032385.1;transl_table=11	18.949408472544963	15.63311176749248	19.672798143601195	20.530992043483216
sense	NC_003901.1	Protein Homology	CDS	553033	553830	.	+	0	ID=cds-WP_011032386.1;Parent=gene-MM_RS02330;Dbxref=GenBank:WP_011032386.1,GeneID:1478775;Name=WP_011032386.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032386.1;locus_tag=MM_RS02330;product=DUF1638 domain-containing protein;protein_id=WP_011032386.1;transl_table=11	6.209228922243087	6.632666923910327	6.019102792826618	7.724135408172049
sense	NC_003901.1	Protein Homology	CDS	553883	554761	.	+	0	ID=cds-WP_011032387.1;Parent=gene-MM_RS02335;Dbxref=GenBank:WP_011032387.1,GeneID:1478776;Name=WP_011032387.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032387.1;locus_tag=MM_RS02335;product=DUF1638 domain-containing protein;protein_id=WP_011032387.1;transl_table=11	41.74099397216656	40.40490641613237	52.302510957462694	46.832513831459536
sense	NC_003901.1	Protein Homology	CDS	554902	555309	.	-	0	ID=cds-WP_011032388.1;Parent=gene-MM_RS02340;Dbxref=GenBank:WP_011032388.1,GeneID:1478777;Name=WP_011032388.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011307044.1;locus_tag=MM_RS02340;product=DUF1699 family protein;protein_id=WP_011032388.1;transl_table=11	2121.749070979399	2178.281990531366	2414.7961780485907	2480.1929018852297
sense	NC_003901.1	Protein Homology	CDS	556054	556320	.	-	0	ID=cds-WP_011032389.1;Parent=gene-MM_RS02345;Dbxref=GenBank:WP_011032389.1,GeneID:1478778;Name=WP_011032389.1;Ontology_term=GO:0015035;gbkey=CDS;gene=trxA;go_function=protein-disulfide reductase activity|0015035||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032389.1;locus_tag=MM_RS02345;product=thioredoxin;protein_id=WP_011032389.1;transl_table=11	276.3804536569212	302.2361912801946	331.01007538438876	338.86389551918836
sense	NC_003901.1	Protein Homology	CDS	556588	557400	.	-	0	ID=cds-WP_011032390.1;Parent=gene-MM_RS02350;Dbxref=GenBank:WP_011032390.1,GeneID:1478779;Name=WP_011032390.1;Ontology_term=GO:0043773,GO:0046872;gbkey=CDS;gene=cofE;go_function=coenzyme F420-0 gamma-glutamyl ligase activity|0043773||IEA,metal ion binding|0046872||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015411103.1;locus_tag=MM_RS02350;product=coenzyme F420-0:L-glutamate ligase;protein_id=WP_011032390.1;transl_table=11	90.44051241078975	98.26768340195696	74.94782459082708	105.87195931238035
sense	NC_003901.1	Protein Homology	CDS	557737	558615	.	-	0	ID=cds-WP_011032391.1;Parent=gene-MM_RS02355;Dbxref=GenBank:WP_011032391.1,GeneID:1478780;Name=WP_011032391.1;Ontology_term=GO:0006555,GO:0004489;gbkey=CDS;go_function=methylenetetrahydrofolate reductase (NAD(P)H) activity|0004489||IEA;go_process=methionine metabolic process|0006555||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032391.1;locus_tag=MM_RS02355;product=methylenetetrahydrofolate reductase;protein_id=WP_011032391.1;transl_table=11	107.77497800530462	133.78125601712944	118.99992194560618	125.22062521780624
sense	NC_003901.1	Protein Homology	CDS	558807	559421	.	-	0	ID=cds-WP_011032392.1;Parent=gene-MM_RS02360;Dbxref=GenBank:WP_011032392.1,GeneID:1478781;Name=WP_011032392.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032392.1;locus_tag=MM_RS02360;product=methylenetetrahydrofolate reductase C-terminal domain-containing protein;protein_id=WP_011032392.1;transl_table=11	329.89936153093237	367.70061197517947	279.38032631367724	281.1679485347896
sense	NC_003901.1	Protein Homology	CDS	559424	560650	.	-	0	ID=cds-WP_048036525.1;Parent=gene-MM_RS02365;Dbxref=GenBank:WP_048036525.1,GeneID:1478782;Name=WP_048036525.1;Ontology_term=GO:0009396,GO:0004156;gbkey=CDS;gene=folP;go_function=dihydropteroate synthase activity|0004156||IEA;go_process=folic acid-containing compound biosynthetic process|0009396||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011307284.1;locus_tag=MM_RS02365;product=dihydropteroate synthase;protein_id=WP_048036525.1;transl_table=11	52.713924511634616	60.51635806327992	40.26470719113356	45.480804637482485
sense	NC_003901.1	Protein Homology	CDS	561382	562245	.	-	0	ID=cds-WP_011032394.1;Parent=gene-MM_RS02370;Dbxref=GenBank:WP_011032394.1,GeneID:1478783;Name=WP_011032394.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032394.1;locus_tag=MM_RS02370;product=bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase;protein_id=WP_011032394.1;transl_table=11	489.0037274049514	607.8950047228124	382.79821789379287	673.025642244866
sense	NC_003901.1	Protein Homology	CDS	562270	563508	.	-	0	ID=cds-WP_048045848.1;Parent=gene-MM_RS02375;Dbxref=GenBank:WP_048045848.1,GeneID:1478784;Name=WP_048045848.1;Ontology_term=GO:0019264,GO:0046653,GO:0004372,GO:0008732;gbkey=CDS;gene=glyA;go_function=glycine hydroxymethyltransferase activity|0004372||IEA,L-allo-threonine aldolase activity|0008732||IEA;go_process=glycine biosynthetic process from serine|0019264||IEA,tetrahydrofolate metabolic process|0046653||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_048045848.1;locus_tag=MM_RS02375;product=bifunctional serine hydroxymethyltransferase/L-allo-threonine aldolase;protein_id=WP_048045848.1;transl_table=11	139.32803082241463	171.30886671124424	86.17373121894728	122.5060967491016
sense	NC_003901.1	Protein Homology	CDS	564066	564674	.	-	0	ID=cds-WP_011032396.1;Parent=gene-MM_RS02380;Dbxref=GenBank:WP_011032396.1,GeneID:1478785;Name=WP_011032396.1;Ontology_term=GO:0006189,GO:0004644;gbkey=CDS;gene=purN;go_function=phosphoribosylglycinamide formyltransferase activity|0004644||IEA;go_process='de novo' IMP biosynthetic process|0006189||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015411106.1;locus_tag=MM_RS02380;product=phosphoribosylglycinamide formyltransferase;protein_id=WP_011032396.1;transl_table=11	143.69165108112048	177.60034671819858	110.87009439870586	144.0475153767849
sense	NC_003901.1	Protein Homology	CDS	564812	565795	.	-	0	ID=cds-WP_011032397.1;Parent=gene-MM_RS02385;Dbxref=GenBank:WP_011032397.1,GeneID:1478786;Name=WP_011032397.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032397.1;locus_tag=MM_RS02385;product=transcriptional regulator;protein_id=WP_011032397.1;transl_table=11	172.91661366767963	189.58783249737883	186.60686731614425	249.8922648896881
sense	NC_003901.1	Protein Homology	CDS	565951	567237	.	+	0	ID=cds-WP_048036545.1;Parent=gene-MM_RS02390;Dbxref=GenBank:WP_048036545.1,GeneID:1478787;Name=WP_048036545.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_048036545.1;locus_tag=MM_RS02390;product=tRNA(Ile)(2)-agmatinylcytidine synthase;protein_id=WP_048036545.1;transl_table=11	33.64634968319905	40.47000114168913	18.34072533982041	25.314998563845922
sense	NC_003901.1	Protein Homology	CDS	567493	568263	.	-	0	ID=cds-WP_011032399.1;Parent=gene-MM_RS02395;Dbxref=GenBank:WP_011032399.1,GeneID:1478788;Name=WP_011032399.1;Ontology_term=GO:0009435,GO:0008795;gbkey=CDS;go_function=NAD+ synthase activity|0008795||IEA;go_process=NAD biosynthetic process|0009435||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032399.1;locus_tag=MM_RS02395;product=NAD+ synthase;protein_id=WP_011032399.1;transl_table=11	12.968107486435708	15.91869984106601	6.585882121956596	11.849184376154982
sense	NC_003901.1	Protein Homology	CDS	568898	571276	.	+	0	ID=cds-WP_011032400.1;Parent=gene-MM_RS02400;Dbxref=GenBank:WP_011032400.1,GeneID:1478789;Name=WP_011032400.1;Ontology_term=GO:0005524,GO:0016887;gbkey=CDS;go_function=ATP binding|0005524||IEA,ATP hydrolysis activity|0016887||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032400.1;locus_tag=MM_RS02400;product=CDC48 family AAA ATPase;protein_id=WP_011032400.1;transl_table=11	55.714714244918895	71.38799158391296	43.495418214393005	50.93984508308672
sense	NC_003901.1	Protein Homology	CDS	571422	571676	.	+	0	ID=cds-WP_011032401.1;Parent=gene-MM_RS02405;Dbxref=GenBank:WP_011032401.1,GeneID:1478790;Name=WP_011032401.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032401.1;locus_tag=MM_RS02405;product=PRC-barrel domain-containing protein;protein_id=WP_011032401.1;transl_table=11	1445.5450179742038	1568.4577904138803	1442.3186551093243	1717.9385869587363
sense	NC_003901.1	Protein Homology	CDS	571925	572863	.	+	0	ID=cds-WP_226987675.1;Parent=gene-MM_RS02410;Dbxref=GenBank:WP_226987675.1,GeneID:1478791;Name=WP_226987675.1;Ontology_term=GO:0008757,GO:1904047;gbkey=CDS;go_function=S-adenosylmethionine-dependent methyltransferase activity|0008757||IEA,S-adenosyl-L-methionine binding|1904047||IEA;inference=COORDINATES: protein motif:HMM:NF024880.5;locus_tag=MM_RS02410;product=SAM-dependent methyltransferase;protein_id=WP_226987675.1;transl_table=11	22.346891286448347	26.631399961745057	22.214912288413128	35.86910803762962
sense	NC_003901.1	Protein Homology	CDS	572980	573522	.	+	0	ID=cds-WP_226987676.1;Parent=gene-MM_RS02415;Dbxref=GenBank:WP_226987676.1,GeneID:1478792;Name=WP_226987676.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032403.1;locus_tag=MM_RS02415;product=GrpB family protein;protein_id=WP_226987676.1;transl_table=11	9.77696266762033	14.409281686246699	11.62584716227727	10.946081393348788
sense	NC_003901.1	GeneMarkS-2+	CDS	573589	573729	.	-	0	ID=cds-WP_015411109.1;Parent=gene-MM_RS18220;Dbxref=GenBank:WP_015411109.1,GeneID:43445792;Name=WP_015411109.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=MM_RS18220;product=hypothetical protein;protein_id=WP_015411109.1;transl_table=11	130.52591862076957	132.74332840871907	53.20716114169572	112.41082168488684
sense	NC_003901.1	Protein Homology	CDS	574006	574356	.	+	0	ID=cds-WP_011032404.1;Parent=gene-MM_RS02420;Dbxref=GenBank:WP_011032404.1,GeneID:1478793;Name=WP_011032404.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032404.1;locus_tag=MM_RS02420;product=cupin domain-containing protein;protein_id=WP_011032404.1;transl_table=11	25.71257617800663	42.834228012509456	31.27875639349217	43.37949265914288
sense	NC_003901.1	GeneMarkS-2+	CDS	574548	574940	.	-	0	ID=cds-WP_048040170.1;Parent=gene-MM_RS02425;Dbxref=GenBank:WP_048040170.1,GeneID:1478794;Name=WP_048040170.1;gbkey=CDS;inference=COORDINATES: ab initio prediction:GeneMarkS-2+;locus_tag=MM_RS02425;product=hypothetical protein;protein_id=WP_048040170.1;transl_table=11	213.88660695894603	194.40560284911015	151.5527378004528	152.36004499783644
sense	NC_003901.1	Protein Homology	CDS	575694	575927	.	+	0	ID=cds-WP_011032406.1;Parent=gene-MM_RS02430;Dbxref=GenBank:WP_011032406.1,GeneID:1478795;Name=WP_011032406.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015411112.1;locus_tag=MM_RS02430;product=DUF2795 domain-containing protein;protein_id=WP_011032406.1;transl_table=11	1177.736822584774	1305.3512444832602	1018.1235206081701	936.0562813557217
sense	NC_003901.1	Protein Homology	CDS	576082	576606	.	-	0	ID=cds-WP_011032407.1;Parent=gene-MM_RS02435;Dbxref=GenBank:WP_011032407.1,GeneID:1478796;Name=WP_011032407.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032407.1;locus_tag=MM_RS02435;product=hypothetical protein;protein_id=WP_011032407.1;transl_table=11	62.35839903338414	77.4387894768429	49.666196759095065	60.38066993359636
sense	NC_003901.1	Protein Homology	CDS	576764	577423	.	+	0	ID=cds-WP_015411113.1;Parent=gene-MM_RS02440;Dbxref=GenBank:WP_015411113.1,GeneID:1478797;Name=WP_015411113.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_015411113.1;locus_tag=MM_RS02440;product=transglutaminase-like domain-containing protein;protein_id=WP_015411113.1;transl_table=11	19.439120091795118	20.339304697498402	9.14903624509646	10.173037429626596
sense	NC_003901.1	Protein Homology	CDS	577527	578207	.	-	0	ID=cds-WP_011032409.1;Parent=gene-MM_RS02445;Dbxref=GenBank:WP_011032409.1,GeneID:1478798;Name=WP_011032409.1;Ontology_term=GO:0008967;gbkey=CDS;go_function=phosphoglycolate phosphatase activity|0008967||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011023459.1;locus_tag=MM_RS02445;product=phosphoglycolate phosphatase;protein_id=WP_011032409.1;transl_table=11	272.07090517661175	307.95934523477257	280.91974726133185	267.97986082404833
sense	NC_003901.1	Protein Homology	CDS	578452	579429	.	-	0	ID=cds-WP_015411114.1;Parent=gene-MM_RS02450;Dbxref=GenBank:WP_015411114.1,GeneID:1478799;Name=WP_015411114.1;Ontology_term=GO:0006281,GO:0006310,GO:0003684,GO:0005524,GO:0008094;gbkey=CDS;gene=radA;go_function=damaged DNA binding|0003684||IEA,ATP binding|0005524||IEA,ATP-dependent activity%2C acting on DNA|0008094||IEA;go_process=DNA repair|0006281||IEA,DNA recombination|0006310||IEA;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011023460.1;locus_tag=MM_RS02450;product=DNA repair and recombination protein RadA;protein_id=WP_015411114.1;transl_table=11	740.4219789057599	874.6934919724887	495.33892553973163	590.6357283893032
sense	NC_003901.1	Protein Homology	CDS	579716	580180	.	+	0	ID=cds-WP_011032411.1;Parent=gene-MM_RS02455;Dbxref=GenBank:WP_011032411.1,GeneID:1478800;Name=WP_011032411.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032411.1;locus_tag=MM_RS02455;product=phosphopantetheine adenylyltransferase;protein_id=WP_011032411.1;transl_table=11	186.09659973084038	227.6502453884061	185.341766513567	196.94053634255442
sense	NC_003901.1	Protein Homology	CDS	580321	580653	.	+	0	ID=cds-WP_011032412.1;Parent=gene-MM_RS02460;Dbxref=GenBank:WP_011032412.1,GeneID:1478801;Name=WP_011032412.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011023462.1;locus_tag=MM_RS02460;product=hypothetical protein;protein_id=WP_011032412.1;transl_table=11	349.94039486776745	375.9394573276616	206.0593748895599	232.36774019584246
sense	NC_003901.1	Protein Homology	CDS	580792	581625	.	+	0	ID=cds-WP_011032413.1;Parent=gene-MM_RS02465;Dbxref=GenBank:WP_011032413.1,GeneID:1478802;Name=WP_011032413.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032413.1;locus_tag=MM_RS02465;product=TIM barrel protein;protein_id=WP_011032413.1;transl_table=11	121.37032360960048	136.49283037285258	102.84438225153394	110.33288383399714
sense	NC_003901.1	Protein Homology	CDS	581768	582811	.	-	0	ID=cds-WP_011032414.1;Parent=gene-MM_RS02470;Dbxref=GenBank:WP_011032414.1,GeneID:1478803;Name=WP_011032414.1;gbkey=CDS;inference=COORDINATES: similar to AA sequence:RefSeq:WP_011032414.1;locus_tag=MM_RS02470;product=methionine synthase;protein_id=WP_011032414.1;transl_table=11	34.748486569162104	40.8522783349426	24.450010654999158	22.6674519701026
